source_ip,window_id,attempts_in_window,unique_usernames_in_window,mean_interarrival_sec,std_interarrival_sec,min_interarrival_sec,mean_payload_size,std_payload_size,true_label,binary_label
10.0.0.89,29822880,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822882,2,1,51.3567578792572,0.0,51.3567578792572,80.5,0.7071067811865476,NORMAL,NORMAL
10.0.0.89,29822884,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822885,2,1,13.02815580368042,0.0,13.02815580368042,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822887,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822888,2,1,17.24632167816162,0.0,17.24632167816162,80.5,0.7071067811865476,NORMAL,NORMAL
10.0.0.89,29822889,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822890,3,1,15.547797918319702,0.35376477241516113,15.194033145904541,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822891,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822892,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822894,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822895,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822897,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822899,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822900,2,1,44.47416090965271,0.0,44.47416090965271,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822901,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822903,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822904,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822905,1,1,60.0,0.0,60.0,79.0,0.0,NORMAL,NORMAL
10.0.0.89,29822906,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822907,2,1,22.10224747657776,0.0,22.10224747657776,80.0,1.4142135623730951,NORMAL,NORMAL
10.0.0.89,29822908,3,1,17.16579508781433,4.121219635009766,13.044575452804565,80.66666666666667,0.5773502691896257,NORMAL,NORMAL
10.0.0.89,29822910,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822912,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822913,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822914,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822915,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822916,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822917,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822918,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822920,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822922,2,1,33.09874868392944,0.0,33.09874868392944,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822923,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822924,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822925,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822926,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822927,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822928,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822929,1,1,60.0,0.0,60.0,79.0,0.0,NORMAL,NORMAL
10.0.0.89,29822931,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822932,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822933,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822934,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822936,2,1,28.286444425582886,0.0,28.286444425582886,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822938,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822939,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822941,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822942,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822944,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822946,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822948,2,1,39.96195197105408,0.0,39.96195197105408,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822950,1,1,60.0,0.0,60.0,82.0,0.0,NORMAL,NORMAL
10.0.0.89,29822952,2,1,32.741907358169556,0.0,32.741907358169556,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822953,1,1,60.0,0.0,60.0,80.0,0.0,NORMAL,NORMAL
10.0.0.89,29822955,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822956,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822957,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
10.0.0.89,29822958,1,1,60.0,0.0,60.0,81.0,0.0,NORMAL,NORMAL
198.51.100.10,29822901,4,4,2.5247504711151123,2.986042668312096,0.35845947265625,84.75,2.5,ATTACK_SPRAY,ATTACK
198.51.100.10,29822902,21,8,2.0663066506385803,1.7698196108784376,0.07013440132141113,85.28571428571429,3.002380008307695,ATTACK_SPRAY,ATTACK
198.51.100.10,29822904,4,3,1.7967407703399658,1.0863141331040165,0.31790590286254883,85.0,2.943920288775949,ATTACK_SPRAY,ATTACK
198.51.100.10,29822908,5,4,2.4140456318855286,0.8173473295215992,1.0889694690704346,84.6,3.6469165057620936,ATTACK_SPRAY,ATTACK
198.51.100.10,29822909,14,9,2.220224930689885,2.5899080255756437,0.42980527877807617,86.57142857142857,3.155319945115543,ATTACK_SPRAY,ATTACK
198.51.100.10,29822910,12,7,4.421032558787953,6.096254533501847,0.32718944549560547,85.0,3.4902461491731755,ATTACK_SPRAY,ATTACK
198.51.100.10,29822918,14,8,2.618483066558838,1.8218468605624387,0.2791876792907715,83.78571428571429,3.190817870283211,ATTACK_SPRAY,ATTACK
198.51.100.10,29822919,3,3,1.7922348976135254,1.2061092853546143,0.5861256122589111,86.0,2.6457513110645907,ATTACK_SPRAY,ATTACK
198.51.100.10,29822935,10,6,3.161670764287313,3.4470526233893333,0.7916576862335205,85.6,3.5023801430836525,ATTACK_SPRAY,ATTACK
198.51.100.10,29822936,1,1,60.0,0.0,60.0,87.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.10,29822937,21,7,1.8505843997001648,1.1925274355789262,0.19431328773498535,85.80952380952381,3.4002801005071275,ATTACK_SPRAY,ATTACK
198.51.100.10,29822938,1,1,60.0,0.0,60.0,81.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.10,29822939,20,7,1.4724466424239309,1.3194227277696107,0.08432412147521973,84.1,3.3857285618810082,ATTACK_SPRAY,ATTACK
198.51.100.10,29822949,18,7,2.247198595720179,1.3205848162878775,0.21344256401062012,83.44444444444444,1.8221584557629713,ATTACK_SPRAY,ATTACK
198.51.100.10,29822950,6,6,1.0283420085906982,0.34616976745858513,0.6546459197998047,86.0,4.47213595499958,ATTACK_SPRAY,ATTACK
198.51.100.11,29822901,5,5,1.2409383058547974,0.7924317183771502,0.464489221572876,84.2,0.4472135954999579,ATTACK_SPRAY,ATTACK
198.51.100.11,29822902,22,9,1.9946064835502988,1.9191341930588852,0.09434938430786133,85.95454545454545,3.3019081456935484,ATTACK_SPRAY,ATTACK
198.51.100.11,29822904,8,7,1.3834750992911202,0.893190514305628,0.2519955635070801,84.75,3.5355339059327378,ATTACK_SPRAY,ATTACK
198.51.100.11,29822908,7,7,1.8308820327123005,1.1530771614612512,0.6350612640380859,85.0,3.8297084310253524,ATTACK_SPRAY,ATTACK
198.51.100.11,29822909,15,9,2.093388761792864,2.14365300547704,0.1841573715209961,85.4,3.5213633723318014,ATTACK_SPRAY,ATTACK
198.51.100.11,29822910,13,8,4.506024877230327,8.107371945336231,0.2330625057220459,83.46153846153847,2.4363697247949534,ATTACK_SPRAY,ATTACK
198.51.100.11,29822918,13,8,2.699606776237488,1.7958112219026898,0.14721965789794922,84.61538461538461,3.5009156311471226,ATTACK_SPRAY,ATTACK
198.51.100.11,29822919,5,4,1.5855201482772827,0.9664332176103523,0.615323543548584,87.0,3.5355339059327378,ATTACK_SPRAY,ATTACK
198.51.100.11,29822935,7,5,3.8432110945383706,2.0008611689585516,0.2728550434112549,82.57142857142857,2.9358214555806383,ATTACK_SPRAY,ATTACK
198.51.100.11,29822936,1,1,60.0,0.0,60.0,88.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.11,29822937,12,8,3.1183601942929355,3.3223660985332653,0.19958114624023438,84.75,3.768891807222045,ATTACK_SPRAY,ATTACK
198.51.100.11,29822939,14,8,1.5967560364649847,1.0996751185940532,0.26943039894104004,83.92857142857143,3.099982275738058,ATTACK_SPRAY,ATTACK
198.51.100.11,29822949,16,8,2.679514185587565,2.6345582686114977,0.060785531997680664,85.1875,4.791920283143282,ATTACK_SPRAY,ATTACK
198.51.100.11,29822950,4,2,2.264380693435669,0.7465551497216544,1.6230497360229492,87.0,3.4641016151377544,ATTACK_SPRAY,ATTACK
198.51.100.12,29822901,2,2,10.46748685836792,0.0,10.46748685836792,81.5,0.7071067811865476,ATTACK_SPRAY,ATTACK
198.51.100.12,29822902,20,9,2.036641949101498,2.0527221144778793,0.06236529350280762,85.2,3.9550101470360217,ATTACK_SPRAY,ATTACK
198.51.100.12,29822904,3,3,4.968953847885132,0.7659876346588135,4.202966213226318,84.0,4.0,ATTACK_SPRAY,ATTACK
198.51.100.12,29822908,8,4,1.6664103780473982,1.020515845967013,0.3349776268005371,85.125,3.6030740843261686,ATTACK_SPRAY,ATTACK
198.51.100.12,29822909,13,7,2.4362461964289346,1.8789010539905013,0.48684239387512207,85.84615384615384,3.625055260409921,ATTACK_SPRAY,ATTACK
198.51.100.12,29822910,18,9,3.434020589379703,4.276222320673142,0.27284836769104004,85.27777777777777,3.801014656417501,ATTACK_SPRAY,ATTACK
198.51.100.12,29822911,4,3,1.2321749528249104,1.0757249715823622,0.26971936225891113,87.5,5.196152422706632,ATTACK_SPRAY,ATTACK
198.51.100.12,29822918,19,9,2.0939972268210516,2.22103282394932,0.21703052520751953,83.73684210526316,2.4230858485080065,ATTACK_SPRAY,ATTACK
198.51.100.12,29822919,2,2,2.1689350605010986,0.0,2.1689350605010986,87.0,5.656854249492381,ATTACK_SPRAY,ATTACK
198.51.100.12,29822935,9,7,2.4619783759117126,1.9193785445319276,0.46233630180358887,84.22222222222223,2.63523138347365,ATTACK_SPRAY,ATTACK
198.51.100.12,29822936,2,2,2.6746530532836914,0.0,2.6746530532836914,82.0,1.4142135623730951,ATTACK_SPRAY,ATTACK
198.51.100.12,29822937,12,7,2.5531137856570156,2.1357085891381247,0.40615105628967285,84.25,2.050498830661811,ATTACK_SPRAY,ATTACK
198.51.100.12,29822939,21,9,1.0692583680152894,0.9299857662741907,0.12204480171203613,86.0952380952381,3.3452169123206628,ATTACK_SPRAY,ATTACK
198.51.100.12,29822940,1,1,60.0,0.0,60.0,82.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.12,29822949,14,8,3.139617443084717,2.4797496930521903,0.09840893745422363,85.35714285714286,2.499450489058094,ATTACK_SPRAY,ATTACK
198.51.100.12,29822950,2,1,2.770843744277954,0.0,2.770843744277954,82.5,0.7071067811865476,ATTACK_SPRAY,ATTACK
198.51.100.13,29822901,3,3,2.638661742210388,2.4099797010421753,0.2286820411682129,84.0,5.5677643628300215,ATTACK_SPRAY,ATTACK
198.51.100.13,29822902,16,8,2.7731861114501952,2.042424611097281,0.43713974952697754,85.375,3.2429410519876347,ATTACK_SPRAY,ATTACK
198.51.100.13,29822904,3,3,2.567365884780884,1.7733309268951416,0.7940349578857422,84.33333333333333,5.131601439446884,ATTACK_SPRAY,ATTACK
198.51.100.13,29822908,7,5,2.365184227625529,1.3031957665847576,0.7127957344055176,82.71428571428571,1.6035674514745462,ATTACK_SPRAY,ATTACK
198.51.100.13,29822909,13,7,2.871686359246572,1.8852904493187765,0.6754121780395508,86.0,2.886751345948129,ATTACK_SPRAY,ATTACK
198.51.100.13,29822910,16,8,3.6030766487121584,4.902515153800335,0.10554385185241699,84.25,2.8635642126552705,ATTACK_SPRAY,ATTACK
198.51.100.13,29822911,1,1,60.0,0.0,60.0,83.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.13,29822918,22,10,1.6083835647219704,1.6053822787112504,0.2418222427368164,85.0,3.132015933791495,ATTACK_SPRAY,ATTACK
198.51.100.13,29822919,3,3,2.5675430297851562,2.177203416824341,0.39033961296081543,85.66666666666667,2.5166114784235836,ATTACK_SPRAY,ATTACK
198.51.100.13,29822935,14,8,1.6654123893150916,1.3620701183613644,0.23418092727661133,84.78571428571429,2.486225790494234,ATTACK_SPRAY,ATTACK
198.51.100.13,29822936,7,3,0.924030065536499,1.1128360528524315,0.06403160095214844,86.71428571428571,4.191828786034631,ATTACK_SPRAY,ATTACK
198.51.100.13,29822937,16,9,1.625307019551595,1.2215583648842874,0.10211920738220215,87.3125,3.5537538838060616,ATTACK_SPRAY,ATTACK
198.51.100.13,29822939,14,8,1.928009033203125,2.0694453037739184,0.07883143424987793,84.42857142857143,2.8746715053613103,ATTACK_SPRAY,ATTACK
198.51.100.13,29822949,19,8,2.222796466615465,2.07674829679847,0.29094624519348145,83.73684210526316,2.4230858485080065,ATTACK_SPRAY,ATTACK
198.51.100.13,29822950,3,3,0.3466833829879761,0.14758622646331787,0.1990971565246582,81.66666666666667,2.081665999466133,ATTACK_SPRAY,ATTACK
198.51.100.14,29822901,4,4,1.4270414511362712,0.5520543438907213,0.6481313705444336,83.0,1.1547005383792515,ATTACK_SPRAY,ATTACK
198.51.100.14,29822902,14,7,2.225096665895902,2.163666059376456,0.27838945388793945,85.64285714285714,3.875110774737093,ATTACK_SPRAY,ATTACK
198.51.100.14,29822904,7,5,1.4043831427892048,1.374207292465416,0.4780125617980957,83.71428571428571,1.2535663410560174,ATTACK_SPRAY,ATTACK
198.51.100.14,29822908,6,4,3.2293452262878417,1.5061704334291475,1.0824568271636963,88.66666666666667,3.669695718539436,ATTACK_SPRAY,ATTACK
198.51.100.14,29822909,11,6,3.651627850532532,1.981092287414165,1.042093276977539,84.18181818181819,3.219260219931959,ATTACK_SPRAY,ATTACK
198.51.100.14,29822910,24,10,2.378648903058923,3.684396316841595,0.3633890151977539,85.29166666666667,3.368384552386147,ATTACK_SPRAY,ATTACK
198.51.100.14,29822911,2,2,0.49993348121643066,0.0,0.49993348121643066,85.5,2.1213203435596424,ATTACK_SPRAY,ATTACK
198.51.100.14,29822918,7,5,4.156334201494853,4.277066246278383,0.6660778522491455,84.28571428571429,3.9880774697543058,ATTACK_SPRAY,ATTACK
198.51.100.14,29822919,7,5,1.397144357363383,1.114262212882133,0.3746907711029053,87.57142857142857,3.101458950082625,ATTACK_SPRAY,ATTACK
198.51.100.14,29822935,9,5,2.917339026927948,3.7448011631386473,0.19387197494506836,83.66666666666667,2.5,ATTACK_SPRAY,ATTACK
198.51.100.14,29822936,3,2,2.1000888347625732,1.6337029933929443,0.4663858413696289,84.0,4.0,ATTACK_SPRAY,ATTACK
198.51.100.14,29822937,17,10,2.407239392399788,1.5978184847026071,0.2281355857849121,83.76470588235294,3.307744922237541,ATTACK_SPRAY,ATTACK
198.51.100.14,29822939,13,7,1.612126310666402,1.2966614081353993,0.04939889907836914,85.76923076923077,3.467800603500874,ATTACK_SPRAY,ATTACK
198.51.100.14,29822940,1,1,60.0,0.0,60.0,85.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.14,29822949,16,8,2.6059868494669596,2.4258291859722068,0.2999272346496582,86.0625,3.604973416453072,ATTACK_SPRAY,ATTACK
198.51.100.14,29822950,3,2,3.8017624616622925,2.31073796749115,1.4910244941711426,85.66666666666667,3.055050463303893,ATTACK_SPRAY,ATTACK
198.51.100.15,29822901,11,6,1.1413722276687621,0.7635303489977487,0.06968188285827637,86.36363636363636,4.080998095386159,ATTACK_SPRAY,ATTACK
198.51.100.15,29822902,15,8,2.8490642309188843,2.6271027729536596,0.1253204345703125,84.93333333333334,3.8631346758570975,ATTACK_SPRAY,ATTACK
198.51.100.15,29822904,3,3,0.9395025968551636,0.45655357837677,0.48294901847839355,85.0,2.6457513110645907,ATTACK_SPRAY,ATTACK
198.51.100.15,29822908,6,6,1.7359836101531982,0.8070283631034928,0.9406311511993408,86.0,3.9496835316262997,ATTACK_SPRAY,ATTACK
198.51.100.15,29822909,17,10,2.0826178044080734,1.571088449183329,0.4164881706237793,84.0,2.8722813232690143,ATTACK_SPRAY,ATTACK
198.51.100.15,29822910,25,10,2.467477629582087,3.9345190346989334,0.2594118118286133,84.72,2.965355515504563,ATTACK_SPRAY,ATTACK
198.51.100.15,29822911,3,3,1.6707603931427002,1.2757103443145752,0.395050048828125,84.33333333333333,2.3094010767585034,ATTACK_SPRAY,ATTACK
198.51.100.15,29822918,19,8,1.7605107227961223,1.3132145836947242,0.05447745323181152,83.89473684210526,2.306867448923016,ATTACK_SPRAY,ATTACK
198.51.100.15,29822919,4,4,2.1361672083536782,1.0722405417031564,0.7503926753997803,82.75,1.8929694486000912,ATTACK_SPRAY,ATTACK
198.51.100.15,29822935,12,7,2.6222060810435903,2.0741422952034894,0.1568160057067871,84.75,3.768891807222045,ATTACK_SPRAY,ATTACK
198.51.100.15,29822936,1,1,60.0,0.0,60.0,86.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.15,29822937,18,10,2.1174797591041115,2.861760949309872,0.032210588455200195,85.72222222222223,3.286434784804233,ATTACK_SPRAY,ATTACK
198.51.100.15,29822939,17,9,1.4370755404233932,1.1174742955966115,0.006718158721923828,84.82352941176471,2.377900705392444,ATTACK_SPRAY,ATTACK
198.51.100.15,29822940,1,1,60.0,0.0,60.0,83.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.15,29822949,22,8,2.0262792223975774,2.148012466954574,0.1301100254058838,86.22727272727273,3.7534976473610033,ATTACK_SPRAY,ATTACK
198.51.100.15,29822950,3,3,1.2247086763381958,0.03177988529205322,1.1929287910461426,82.66666666666667,0.5773502691896257,ATTACK_SPRAY,ATTACK
198.51.100.16,29822901,3,3,0.6115515232086182,0.511195182800293,0.1003563404083252,83.66666666666667,1.5275252316519468,ATTACK_SPRAY,ATTACK
198.51.100.16,29822902,9,6,4.654920697212219,3.0549582131965565,1.2014551162719727,83.66666666666667,2.23606797749979,ATTACK_SPRAY,ATTACK
198.51.100.16,29822904,4,4,2.8254857063293457,1.940679141569785,1.4254646301269531,83.0,2.160246899469287,ATTACK_SPRAY,ATTACK
198.51.100.16,29822908,2,2,7.467870712280273,0.0,7.467870712280273,85.0,1.4142135623730951,ATTACK_SPRAY,ATTACK
198.51.100.16,29822909,16,8,2.410567569732666,2.1700889735727116,0.22450661659240723,85.0,3.3862466931200785,ATTACK_SPRAY,ATTACK
198.51.100.16,29822910,14,8,4.494896797033457,5.483186192118869,0.23860597610473633,86.5,4.183300132670378,ATTACK_SPRAY,ATTACK
198.51.100.16,29822911,2,2,3.6814963817596436,0.0,3.6814963817596436,86.5,6.363961030678928,ATTACK_SPRAY,ATTACK
198.51.100.16,29822918,12,7,3.3794311393391,3.7346848101558567,0.2114100456237793,85.58333333333333,3.800916954758377,ATTACK_SPRAY,ATTACK
198.51.100.16,29822919,6,4,0.5906983852386475,0.5576449091511182,0.08145689964294434,82.83333333333333,3.0605010483034745,ATTACK_SPRAY,ATTACK
198.51.100.16,29822935,15,8,1.9741161039897375,1.7132529322053978,0.269350528717041,84.6,3.6015869518072954,ATTACK_SPRAY,ATTACK
198.51.100.16,29822936,6,3,1.1350584983825684,1.086343554445132,0.3716773986816406,85.5,1.0488088481701516,ATTACK_SPRAY,ATTACK
198.51.100.16,29822937,16,9,2.4074320157368976,2.424672872905758,0.34584546089172363,84.4375,2.3935677693908453,ATTACK_SPRAY,ATTACK
198.51.100.16,29822939,18,9,1.5750001739053165,1.2831868067935892,0.1912074089050293,85.0,3.757345746510897,ATTACK_SPRAY,ATTACK
198.51.100.16,29822940,2,2,0.8972156047821045,0.0,0.8972156047821045,85.0,7.0710678118654755,ATTACK_SPRAY,ATTACK
198.51.100.16,29822949,18,10,2.2548349184148453,2.0321393460983406,0.18933653831481934,84.38888888888889,3.2564666685533097,ATTACK_SPRAY,ATTACK
198.51.100.16,29822950,1,1,60.0,0.0,60.0,85.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.17,29822901,6,5,1.7617294311523437,1.578597552527564,0.5120632648468018,86.66666666666667,2.6583202716502514,ATTACK_SPRAY,ATTACK
198.51.100.17,29822902,14,7,3.1214575950915995,2.8632530487776653,0.2878377437591553,83.57142857142857,2.7376094488632767,ATTACK_SPRAY,ATTACK
198.51.100.17,29822904,7,7,1.5101561943689983,0.5005888664899691,0.7092516422271729,85.57142857142857,3.598941643369749,ATTACK_SPRAY,ATTACK
198.51.100.17,29822908,10,7,1.4482850498623319,1.5223110635575015,0.29218363761901855,83.5,2.5495097567963922,ATTACK_SPRAY,ATTACK
198.51.100.17,29822909,11,8,3.467892074584961,4.454604063618235,0.21808695793151855,84.63636363636364,3.2641301221834667,ATTACK_SPRAY,ATTACK
198.51.100.17,29822910,13,8,4.7252457936604815,6.989563662092729,0.19857215881347656,85.3076923076923,2.9264487974510276,ATTACK_SPRAY,ATTACK
198.51.100.17,29822911,1,1,60.0,0.0,60.0,84.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.17,29822918,17,10,2.421552926301956,1.6441196401742744,0.5572149753570557,84.47058823529412,3.0642626979997885,ATTACK_SPRAY,ATTACK
198.51.100.17,29822919,5,5,1.9811224937438965,1.0525750793153015,0.9656691551208496,82.6,2.966479394838265,ATTACK_SPRAY,ATTACK
198.51.100.17,29822935,12,8,2.4945019375194204,2.256949325171216,0.05249357223510742,85.5,4.210376791603422,ATTACK_SPRAY,ATTACK
198.51.100.17,29822936,2,2,2.0351004600524902,0.0,2.0351004600524902,86.0,4.242640687119285,ATTACK_SPRAY,ATTACK
198.51.100.17,29822937,13,7,2.9072250723838806,3.6825073360652265,0.3970050811767578,85.84615384615384,3.3873823188944843,ATTACK_SPRAY,ATTACK
198.51.100.17,29822939,21,9,1.1881428718566895,1.299864592862428,0.09546017646789551,85.14285714285714,3.732100136460894,ATTACK_SPRAY,ATTACK
198.51.100.17,29822949,19,9,2.0491366386413574,2.0700855523036172,0.15251612663269043,85.05263157894737,3.1353483628976777,ATTACK_SPRAY,ATTACK
198.51.100.17,29822950,3,3,2.862766742706299,2.229994535446167,0.6327722072601318,88.33333333333333,4.041451884327381,ATTACK_SPRAY,ATTACK
198.51.100.18,29822902,14,8,2.7590445555173435,2.2226741129123715,0.0836024284362793,85.14285714285714,3.5487190073893693,ATTACK_SPRAY,ATTACK
198.51.100.18,29822904,6,4,2.2018149852752686,1.329748854269042,0.6132159233093262,84.66666666666667,4.802776974487434,ATTACK_SPRAY,ATTACK
198.51.100.18,29822908,6,4,2.682011032104492,2.117092974975591,0.35989832878112793,85.83333333333333,3.5449494589721118,ATTACK_SPRAY,ATTACK
198.51.100.18,29822909,12,6,3.273974657058716,2.693568235030865,0.7086961269378662,83.5,2.195035721390843,ATTACK_SPRAY,ATTACK
198.51.100.18,29822910,12,7,4.777305386283181,5.113769104460653,0.8245728015899658,84.66666666666667,3.9389277113386476,ATTACK_SPRAY,ATTACK
198.51.100.18,29822911,3,3,0.6756067276000977,0.2680366039276123,0.40757012367248535,84.0,2.6457513110645907,ATTACK_SPRAY,ATTACK
198.51.100.18,29822918,6,5,4.642033243179322,3.367632984630749,1.6699821949005127,86.0,2.898275349237888,ATTACK_SPRAY,ATTACK
198.51.100.18,29822919,1,1,60.0,0.0,60.0,86.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.18,29822935,11,7,2.7822827100753784,2.2969065396829267,0.11556053161621094,85.0909090909091,3.7537859676477416,ATTACK_SPRAY,ATTACK
198.51.100.18,29822936,3,3,1.250290036201477,0.07919871807098389,1.1710913181304932,83.33333333333333,0.5773502691896257,ATTACK_SPRAY,ATTACK
198.51.100.18,29822937,22,9,1.7393851734343029,1.9651412637109384,0.07566118240356445,85.9090909090909,2.89349172666769,ATTACK_SPRAY,ATTACK
198.51.100.18,29822938,1,1,60.0,0.0,60.0,85.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.18,29822939,16,8,1.7343629519144694,1.211806705212803,0.3928360939025879,86.0625,2.5421447637772325,ATTACK_SPRAY,ATTACK
198.51.100.18,29822940,1,1,60.0,0.0,60.0,83.0,0.0,ATTACK_SPRAY,ATTACK
198.51.100.18,29822949,18,8,1.9651860068826115,1.844474078838647,0.2785465717315674,84.11111111111111,3.197221015541813,ATTACK_SPRAY,ATTACK
198.51.100.18,29822950,4,3,1.8501242796579997,0.8693326164214826,0.7258665561676025,84.25,0.9574271077563381,ATTACK_SPRAY,ATTACK
198.51.100.19,29822901,5,5,1.817173719406128,1.6584857665016022,0.12713289260864258,84.8,3.03315017762062,ATTACK_SPRAY,ATTACK
198.51.100.19,29822902,10,7,3.964572403166029,2.891577866545061,0.4086301326751709,83.8,3.2591750830880843,ATTACK_SPRAY,ATTACK
198.51.100.19,29822904,6,4,1.7974292755126953,1.5163991055330934,0.5074524879455566,83.16666666666667,2.1369760566432805,ATTACK_SPRAY,ATTACK
198.51.100.19,29822908,3,3,3.640821695327759,3.176135778427124,0.46468591690063477,84.0,3.605551275463989,ATTACK_SPRAY,ATTACK
198.51.100.19,29822909,11,6,2.8771070718765257,2.660895904572075,0.35453367233276367,85.18181818181819,3.219260219931959,ATTACK_SPRAY,ATTACK
198.51.100.19,29822910,20,9,2.9016669674923548,4.629509602721594,0.23274636268615723,84.0,3.4335803011158084,ATTACK_SPRAY,ATTACK
198.51.100.19,29822911,3,3,0.36301255226135254,0.11454629898071289,0.24846625328063965,87.33333333333333,6.429100507328636,ATTACK_SPRAY,ATTACK
198.51.100.19,29822918,14,9,2.819409333742582,2.4214646446018,0.24024081230163574,85.07142857142857,3.7716408531665264,ATTACK_SPRAY,ATTACK
198.51.100.19,29822919,2,2,1.177297830581665,0.0,1.177297830581665,89.0,1.4142135623730951,ATTACK_SPRAY,ATTACK
198.51.100.19,29822935,11,6,2.3784610509872435,2.417495374890496,0.2226419448852539,86.36363636363636,3.2946237197205774,ATTACK_SPRAY,ATTACK
198.51.100.19,29822937,23,9,1.725332964550365,1.1327339632755489,0.005429506301879883,84.69565217391305,3.12518774139608,ATTACK_SPRAY,ATTACK
198.51.100.19,29822939,26,9,0.9710124683380127,0.7705596284938241,0.05667686462402344,84.03846153846153,2.2357239405752978,ATTACK_SPRAY,ATTACK
