timestamp,source_ip,username,success,payload_size,true_label
1789374671.959793,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789374672.0490172,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.1697507,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.2369595,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.3316503,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.4450078,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.492732,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789374672.5673757,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.7354083,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.7494032,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.9244018,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374672.993743,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789374673.0341957,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.0927892,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.109533,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789374673.1900163,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.3814244,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.42998,203.0.113.105,priya.sharma,0,93,ATTACK_BRUTEFORCE
1789374673.5558035,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.6573544,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.7493157,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.8556125,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374673.9712205,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.0786858,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.2332895,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.2872202,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.3304646,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.43448,203.0.113.105,priya.sharma,0,93,ATTACK_BRUTEFORCE
1789374674.4746134,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.539248,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789374674.5719764,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.7504225,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.8194947,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374674.8881724,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.0742447,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.1688225,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.2277725,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.2742946,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.3165019,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.4024901,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.5563765,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.5725608,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.7247133,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.8937824,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.9260337,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789374675.948865,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789374676.050368,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375814.7818904,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375814.9547937,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.0459738,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.1984026,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.301961,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375815.4438183,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.4899626,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.534217,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375815.5671618,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.7613041,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375815.9509003,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.1338816,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.1534564,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.2297347,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.258309,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375816.3870354,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.5728762,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.6568956,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.6927023,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.8865721,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375816.9544854,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.0623856,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.1324883,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.3043356,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.3318095,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.4661684,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.4867024,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.642641,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375817.8260734,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375817.9109974,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.0494862,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.0998921,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.1224134,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.2705724,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.422108,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375818.463562,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375818.4771738,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.6603005,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.779947,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375818.9331975,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375818.9610503,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375819.059153,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375819.1836114,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375819.2629957,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375819.382885,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375819.460362,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375819.5982347,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375819.6893651,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375248.7138345,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375248.7306817,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375248.7579463,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375248.8003266,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375248.856495,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375248.9705822,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.0159292,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.059824,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375249.078608,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375249.1296046,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.1555326,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.1985867,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.350732,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375249.4728005,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.4918618,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.5929918,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.6688557,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.7167683,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.7989888,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375249.9678404,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.0578299,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.128684,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373989.176597,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373989.2349167,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.4238873,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.6116295,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.7871263,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.8038664,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.9366422,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373989.9813616,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.1537597,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.193923,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373990.2904146,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.3017015,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.4209852,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.5894067,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.7702518,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.8013527,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373990.969376,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373990.9839613,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.0658257,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.1639333,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.3033588,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.4454944,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.5861838,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.6780312,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373991.796148,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373991.9597716,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.037828,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373992.0532193,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.1453037,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.30652,203.0.113.105,priya.sharma,0,93,ATTACK_BRUTEFORCE
1789373992.3902562,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.4025347,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.5706785,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.6480925,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373992.8264945,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.0066068,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.1128247,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.2199936,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.255434,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373993.353783,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373993.4350693,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.5229514,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.6210687,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.7051682,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.8558955,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373993.9898338,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.0649924,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.1059992,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.1287212,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.2023156,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.2457607,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.3335454,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.5001035,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.693218,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373994.827585,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373994.8412206,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373994.9100966,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.0003746,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.1409326,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.2616975,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.375376,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789373995.5024781,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.5673413,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.5924292,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.7758892,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.8238335,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.9067059,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373995.9200947,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373996.0555582,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373996.0752828,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789373996.105971,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375015.115332,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375015.2659533,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375015.3497012,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375015.4790685,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375015.5414252,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375015.6487021,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375015.809977,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375015.845958,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375016.0045137,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.0494714,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.1068604,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.1382322,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.2837682,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.4454343,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.6349177,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375016.723738,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375016.9142635,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.0938146,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.197192,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375017.3031151,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.4777362,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.5916677,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.7503033,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.8055708,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.822931,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375017.9020033,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375017.957088,203.0.113.105,priya.sharma,0,94,ATTACK_BRUTEFORCE
1789375017.9691088,203.0.113.105,priya.sharma,0,95,ATTACK_BRUTEFORCE
1789375018.02444,203.0.113.105,priya.sharma,0,93,ATTACK_BRUTEFORCE
1789375018.21037,203.0.113.105,priya.sharma,0,93,ATTACK_BRUTEFORCE
1789376129.6541364,198.51.100.18,admin,0,83,ATTACK_SPRAY
1789376129.73212,198.51.100.10,admin,0,82,ATTACK_SPRAY
1789376130.125881,198.51.100.15,priya.sharma,0,87,ATTACK_SPRAY
1789376130.2683265,198.51.100.17,priya.sharma,0,91,ATTACK_SPRAY
1789376130.586915,198.51.100.10,webmaster,0,88,ATTACK_SPRAY
1789376131.0819004,198.51.100.14,support,0,87,ATTACK_SPRAY
1789376131.5560923,198.51.100.10,rahul.verma,0,91,ATTACK_SPRAY
1789376131.690238,198.51.100.15,test,0,83,ATTACK_SPRAY
1789376132.026453,198.51.100.18,admin,0,82,ATTACK_SPRAY
1789376132.2170548,198.51.100.16,root,0,83,ATTACK_SPRAY
1789376132.5697784,198.51.100.11,admin,0,81,ATTACK_SPRAY
1789376132.6752229,198.51.100.17,priya.sharma,0,91,ATTACK_SPRAY
1789376133.0889227,198.51.100.10,test,0,82,ATTACK_SPRAY
1789376133.1940677,198.51.100.12,support,0,85,ATTACK_SPRAY
1789376133.6036713,198.51.100.17,rahul.verma,0,89,ATTACK_SPRAY
1789376133.656165,198.51.100.17,sales,0,82,ATTACK_SPRAY
1789376134.0668316,198.51.100.18,support,0,83,ATTACK_SPRAY
1789376134.535184,198.51.100.18,test,0,82,ATTACK_SPRAY
1789376134.770628,198.51.100.12,priya.sharma,0,90,ATTACK_SPRAY
1789376135.0505152,198.51.100.16,office,0,85,ATTACK_SPRAY
1789376135.2373762,198.51.100.14,support,0,86,ATTACK_SPRAY
1789376135.3164852,198.51.100.13,sales,0,85,ATTACK_SPRAY
1789376135.4448996,198.51.100.12,test,0,82,ATTACK_SPRAY
1789376135.6606543,198.51.100.19,info,0,82,ATTACK_SPRAY
1789376135.841955,198.51.100.13,office,0,84,ATTACK_SPRAY
1789376136.2705548,198.51.100.11,root,0,80,ATTACK_SPRAY
1789376136.3522243,198.51.100.18,support,0,85,ATTACK_SPRAY
1789376136.771486,198.51.100.19,rahul.verma,0,90,ATTACK_SPRAY
1789376136.8728118,198.51.100.15,info,0,80,ATTACK_SPRAY
1789376136.994128,198.51.100.19,priya.sharma,0,87,ATTACK_SPRAY
1789376137.119931,198.51.100.16,admin,0,82,ATTACK_SPRAY
1789376137.5114038,198.51.100.13,rahul.verma,0,90,ATTACK_SPRAY
1789376137.9587772,198.51.100.10,rahul.verma,0,89,ATTACK_SPRAY
1789376138.4563043,198.51.100.13,support,0,83,ATTACK_SPRAY
1789376138.8008993,198.51.100.12,sales,0,81,ATTACK_SPRAY
1789376138.9134831,198.51.100.17,test,0,83,ATTACK_SPRAY
1789376139.0357273,198.51.100.17,office,0,86,ATTACK_SPRAY
1789376139.5106118,198.51.100.13,support,0,86,ATTACK_SPRAY
1789376139.8385894,198.51.100.18,webmaster,0,88,ATTACK_SPRAY
1789376139.95415,198.51.100.18,support,0,83,ATTACK_SPRAY
1789376140.1596322,198.51.100.13,root,0,83,ATTACK_SPRAY
1789376140.5599287,198.51.100.11,info,0,80,ATTACK_SPRAY
1789376140.832784,198.51.100.11,root,0,81,ATTACK_SPRAY
1789376141.1532707,198.51.100.16,test,0,84,ATTACK_SPRAY
1789376141.5707753,198.51.100.10,office,0,86,ATTACK_SPRAY
1789376141.7802563,198.51.100.16,rahul.verma,0,89,ATTACK_SPRAY
1789376142.0987427,198.51.100.19,office,0,86,ATTACK_SPRAY
1789376142.4931056,198.51.100.16,sales,0,81,ATTACK_SPRAY
1789376142.599409,198.51.100.18,priya.sharma,0,91,ATTACK_SPRAY
1789376142.8969464,198.51.100.10,root,0,82,ATTACK_SPRAY
1789376143.103385,198.51.100.16,admin,0,82,ATTACK_SPRAY
1789376143.527587,198.51.100.16,rahul.verma,0,86,ATTACK_SPRAY
1789376143.9712443,198.51.100.17,test,0,82,ATTACK_SPRAY
1789376144.1536279,198.51.100.11,admin,0,84,ATTACK_SPRAY
1789376144.268604,198.51.100.15,info,0,83,ATTACK_SPRAY
1789376144.7665496,198.51.100.12,info,0,84,ATTACK_SPRAY
1789376145.219696,198.51.100.15,admin,0,82,ATTACK_SPRAY
1789376145.398686,198.51.100.13,webmaster,0,87,ATTACK_SPRAY
1789376145.7457116,198.51.100.13,root,0,83,ATTACK_SPRAY
1789376145.9798925,198.51.100.13,webmaster,0,87,ATTACK_SPRAY
1789376146.1830397,198.51.100.17,admin,0,85,ATTACK_SPRAY
1789376146.56898,198.51.100.17,webmaster,0,83,ATTACK_SPRAY
1789376146.746924,198.51.100.17,test,0,82,ATTACK_SPRAY
1789376146.9215708,198.51.100.18,rahul.verma,0,90,ATTACK_SPRAY
1789376147.1138914,198.51.100.15,support,0,86,ATTACK_SPRAY
1789376147.5498097,198.51.100.14,info,0,80,ATTACK_SPRAY
1789376147.6244686,198.51.100.16,priya.sharma,0,92,ATTACK_SPRAY
1789376147.8537111,198.51.100.15,info,0,80,ATTACK_SPRAY
1789376148.1323953,198.51.100.13,test,0,84,ATTACK_SPRAY
1789376148.2500124,198.51.100.16,info,0,80,ATTACK_SPRAY
1789376148.519363,198.51.100.16,test,0,82,ATTACK_SPRAY
1789376148.78591,198.51.100.18,priya.sharma,0,89,ATTACK_SPRAY
1789376149.0055172,198.51.100.14,office,0,82,ATTACK_SPRAY
1789376149.217578,198.51.100.15,rahul.verma,0,89,ATTACK_SPRAY
1789376149.374394,198.51.100.15,sales,0,83,ATTACK_SPRAY
1789376149.4408948,198.51.100.13,admin,0,83,ATTACK_SPRAY
1789376149.500508,198.51.100.12,rahul.verma,0,86,ATTACK_SPRAY
1789376149.9628444,198.51.100.12,root,0,84,ATTACK_SPRAY
1789376150.190616,198.51.100.16,sales,0,82,ATTACK_SPRAY
1789376150.5337074,198.51.100.19,priya.sharma,0,91,ATTACK_SPRAY
1789376150.6459174,198.51.100.16,sales,0,85,ATTACK_SPRAY
1789376151.1294272,198.51.100.19,admin,0,83,ATTACK_SPRAY
1789376151.233494,198.51.100.11,office,0,84,ATTACK_SPRAY
1789376151.6619554,198.51.100.14,info,0,84,ATTACK_SPRAY
1789376151.8973947,198.51.100.15,priya.sharma,0,91,ATTACK_SPRAY
1789376152.221033,198.51.100.12,root,0,83,ATTACK_SPRAY
1789376152.5748444,198.51.100.14,support,0,85,ATTACK_SPRAY
1789376152.8039248,198.51.100.17,root,0,80,ATTACK_SPRAY
1789376152.8898947,198.51.100.12,test,0,83,ATTACK_SPRAY
1789376153.0431564,198.51.100.13,webmaster,0,87,ATTACK_SPRAY
1789376153.3923366,198.51.100.14,sales,0,81,ATTACK_SPRAY
1789376153.8009174,198.51.100.19,admin,0,85,ATTACK_SPRAY
1789376154.2267406,198.51.100.14,root,0,82,ATTACK_SPRAY
1789376154.4206126,198.51.100.14,support,0,86,ATTACK_SPRAY
1789376154.8626962,198.51.100.15,rahul.verma,0,90,ATTACK_SPRAY
1789376155.0774486,198.51.100.10,root,0,82,ATTACK_SPRAY
1789376155.1527817,198.51.100.13,office,0,85,ATTACK_SPRAY
1789376155.629045,198.51.100.11,webmaster,0,88,ATTACK_SPRAY
1789376155.8691063,198.51.100.10,office,0,85,ATTACK_SPRAY
1789376156.015423,198.51.100.19,support,0,85,ATTACK_SPRAY
1789376156.469188,198.51.100.16,priya.sharma,0,91,ATTACK_SPRAY
1789376156.9668462,198.51.100.13,root,0,80,ATTACK_SPRAY
1789376157.1531293,198.51.100.19,rahul.verma,0,89,ATTACK_SPRAY
1789376157.4769635,198.51.100.18,root,0,80,ATTACK_SPRAY
1789376157.7078476,198.51.100.17,priya.sharma,0,92,ATTACK_SPRAY
1789376158.187157,198.51.100.10,rahul.verma,0,89,ATTACK_SPRAY
1789376158.6211255,198.51.100.19,info,0,82,ATTACK_SPRAY
1789376158.9701478,198.51.100.15,test,0,83,ATTACK_SPRAY
1789376159.4452648,198.51.100.19,rahul.verma,0,90,ATTACK_SPRAY
1789376159.8546803,198.51.100.16,office,0,85,ATTACK_SPRAY
1789376160.3045924,198.51.100.13,test,0,83,ATTACK_SPRAY
1789376160.6060278,198.51.100.14,info,0,80,ATTACK_SPRAY
1789376160.8508773,198.51.100.13,root,0,83,ATTACK_SPRAY
1789376161.0463715,198.51.100.13,rahul.verma,0,90,ATTACK_SPRAY
1789376161.5241053,198.51.100.18,test,0,83,ATTACK_SPRAY
1789376161.5993042,198.51.100.16,support,0,86,ATTACK_SPRAY
1789376162.0100882,198.51.100.10,support,0,87,ATTACK_SPRAY
1789376162.476665,198.51.100.16,support,0,85,ATTACK_SPRAY
1789376162.6951966,198.51.100.18,office,0,84,ATTACK_SPRAY
1789376162.867692,198.51.100.16,webmaster,0,87,ATTACK_SPRAY
1789376163.2136173,198.51.100.11,webmaster,0,88,ATTACK_SPRAY
1789376163.6917765,198.51.100.12,root,0,83,ATTACK_SPRAY
